Filename,Time,Lapses,1/Mean,HoursSinceStart
OfficialPPGSleep_Karlenner_Karlen1_001_PVT_08-22-2025_15-33.csv,1,1,0.0030323658642242715,0.0
OfficialPPGSleep_Karlenner_Karlen2_001_PVT_08-22-2025_17-05.csv,1,2,0.003079853945070646,1.5333333333333334
OfficialPPGSleep_Karlenner_Karlen3_001_PVT_08-22-2025_18-32.csv,1,0,0.0030203796140272784,2.9833333333333334
OfficialPPGSleep_Karlenner_Karlen4_001_PVT_08-22-2025_20-08.csv,1,2,0.002962016494366361,4.583333333333333
OfficialPPGSleep_Karlenner_Karlen5_001_PVT_08-22-2025_21-41.csv,1,3,0.002903568038416439,6.133333333333334
OfficialPPGSleep_Karlenner_Karlen6_001_PVT_08-22-2025_23-15.csv,1,3,0.002887669650591972,7.7
OfficialPPGSleep_Karlenner_Karlen7_001_PVT_08-23-2025_01-18.csv,1,3,0.002836317057549788,9.75
OfficialPPGSleep_Karlenner_Karlen8_001_PVT_08-23-2025_02-40.csv,1,7,0.00274765003615329,11.116666666666667
OfficialPPGSleep_Karlenner_Karlen9_001_PVT_08-23-2025_04-08.csv,1,12,0.0025224657102317517,12.583333333333334
