Filename,Time,Lapses,1/Mean,HoursSinceStart
OfficialPPGSleep_KarlenDay2_Karlen1_001_PVT_08-14-2025_18-12.csv,1,2,0.002898466711109823,0.0
OfficialPPGSleep_KarlenDay2_Karlen2_001_PVT_08-14-2025_19-20.csv,1,3,0.0027791739348963724,1.1333333333333333
OfficialPPGSleep_KarlenDay2_Karlen3_001_PVT_08-14-2025_20-12.csv,1,2,0.0027475487555220345,2.0
OfficialPPGSleep_KarlenDay2_Karlen4_001_PVT_08-14-2025_22-32.csv,1,4,0.0026261797291752156,4.333333333333333
OfficialPPGSleep_KarlenDay2_Karlen5_001_PVT_08-14-2025_23-54.csv,1,4,0.0026628545801098778,5.7
OfficialPPGSleep_KarlenDay2_Karlen6_001_PVT_08-15-2025_01-09.csv,1,5,0.002630631628499432,6.95
OfficialPPGSleep_KarlenDay2_Karlen7_001_PVT_08-15-2025_02-38.csv,1,5,0.002629920828425061,8.433333333333334
OfficialPPGSleep_KarlenDay2_Karlen8_001_PVT_08-15-2025_04-11.csv,1,11,0.002507237386269644,9.983333333333333
OfficialPPGSleep_KarlenDay2_Karlen9_001_PVT_08-15-2025_05-02.csv,1,9,0.0024815127301603054,10.833333333333334
