15932437,23757
15938093,23765
15943822,23761
15950008,23761
15956202,23760
15962393,23757
15968582,23767
15974781,23768
15980946,23775
15992427,23920
15998672,23919
16004892,23920
16011087,23925
16017285,23926
16023479,23926
16029639,23929
16035825,23930
16041259,23936
16047487,23939
16053679,23936
16059899,23937
16066062,23931
16072268,23928
16077485,23925
16084345,23923
16090457,23928
16103484,23916
16109663,23905
16121107,23837
16127312,23827
16133489,23829
16139662,23826
16145908,23823
16152066,23822
16158306,23818
16164472,23817
16169879,23814
16176013,23817
16182144,23822
16188276,23821
16194444,23814
16200631,23814
16205101,23809
16211271,23807
16217479,23801
16223657,23808
16229865,23807
16236020,23804
16242183,23801
16248337,23800
16259714,23778
16265903,23784
16272108,23782
16278316,23777
16284489,23781
16290628,23780
16297348,23781
16302809,23780
16308993,23777
16315173,23781
16321368,23780
16327581,23779
16333817,23783
16338384,23784
16344540,23785
16350733,23773
16356906,23776
16363099,23781
16369318,23777
16375436,23778
16381605,23778
16393266,23810
16399447,23803
16405631,23797
16411877,23806
16418075,23802
16424250,23793
16430413,23800
16436575,23798
16441739,23795
16447909,23802
16454079,23808
16460291,23805
16466454,23811
16472624,23806
16477431,23806
16483583,23808
16489784,23804
16495966,23807
16502085,23808
16508794,23807
16514975,23814
16521188,23811
16527362,23816
16533541,23823
16539763,23818
16545973,23820
16552130,23821
16558293,23818
16564519,23823
16570681,23825
16575916,23820
16582112,23818
16588328,23822
16594457,23821
16600672,23827
16606875,23830
16611667,23825
16617871,23829
16624060,23828
16630224,23827
16636392,23829
16642575,23833
16648782,23836
16654960,23832
16661123,23839
16667288,23860
16673473,23856
16679655,23859
16685866,23855
16692041,23855
16698231,23861
16704433,23858
16709646,23856
16715837,23856
16722645,23861
16728856,23855
16735025,23850
16741225,23859
16746015,23855
16752220,23851
16758412,23851
16764584,23855
16770792,23855
16776977,23851
16783187,23858
16789404,23851
16795615,23859
16801883,23861
16808033,23855
16814220,23859
16820397,23859
16826593,23860
16832791,23861
16838984,23857
16844228,23856
16850430,23856
16856647,23856
16862843,23855
16869027,23854
16875215,23858
16880014,23861
16886270,23860
16892451,23860
16898655,23853
16904864,23858
16911069,23861
16917268,23861
16923482,23857
16930301,23855
16941668,23860
16947849,23857
16954029,23847
16960218,23849
16966371,23851
16972545,23855
16977995,23856
16984152,23851
16990354,23841
16996558,23840
17002766,23842
17008996,23836
17013503,23842
17019761,23829
17025947,23834
17032173,23835
17038346,23824
17044595,23828
17050821,23827
17057053,23829
17063300,23811
17069494,23818
17075750,23759
17081967,23755
17088183,23757
17094371,23755
17100603,23750
17106806,23751
17113020,23749
17119252,23747
17125521,23748
17131707,23746
17137952,23741
17144835,23752
17149331,23746
17155589,23749
17161857,23740
17168057,23747
17174265,23742
17180490,23749
17186761,23749
17193005,23749
17199226,23751
17205493,23753
17216987,23814
17223203,23813
17229394,23814
17235669,23819
17241907,23821
17247342,23818
17253606,23822
17259837,23822
17266057,23822
17272267,23810
17278523,23813
17282988,23807
17289222,23810
17295467,23805
17301646,23808
17307866,23801
17313987,23810
17320185,23797
17326408,23808
17332639,23812
17338822,23815
17351715,23815
17358542,23818
17364875,23821
17371080,23816
17376568,23810
17382708,23820
17388929,23816
17395164,23817
17401372,23813
17407618,23813
17412115,23818
17418342,23815
17424564,23815
17430790,23815
17437019,23816
17443184,23824
