time_ms,reading,bpm,leads_off
3757186,507,0,0
3757234,513,0,0
3757284,535,0,0
3757331,524,0,0
3757377,501,0,0
3757426,474,0,0
3757475,492,0,0
3757521,520,0,0
3757569,534,0,0
3757616,575,0,0
3757664,564,0,0
3757713,497,0,0
3757762,484,0,0
3757809,483,0,0
3757856,490,0,0
3757945,503,0,0
3757994,508,0,0
3758043,500,0,0
3758092,488,0,0
3758140,538,0,0
3758189,486,0,0
3758236,505,0,0
3758285,526,0,0
3758333,580,0,0
3758382,546,0,0
3758434,492,0,0
3758483,496,0,0
3758532,505,0,0
3758582,506,0,0
3758630,500,0,0
3758678,507,0,0
3758767,507,0,0
3758817,961,0,0
3758866,504,0,0
3758917,513,0,0
3758967,530,0,0
3759017,572,0,0
3759066,554,0,0
3759117,485,0,0
3759168,487,0,0
3759218,497,0,0
3759268,503,0,0
3759318,501,0,0
3759368,505,0,0
3759419,513,0,0
3759469,506,0,0
3759522,758,0,0
3759614,499,0,0
3759664,520,0,0
3759714,551,0,0
3759765,584,0,0
3759816,497,0,0
3759867,498,0,0
3759918,506,0,0
3759969,505,0,0
3760019,501,0,0
3760072,491,0,0
3760124,492,0,0
3760175,492,0,0
3760228,502,0,0
3760280,515,0,0
3760333,539,0,0
3760384,524,0,0
3760478,427,0,0
3760530,502,0,0
3760582,531,0,0
3760635,555,0,0
3760687,582,0,0
3760740,478,0,0
3760793,467,0,0
3760846,492,0,0
3760898,500,0,0
3760951,500,0,0
3761004,493,0,0
3761055,487,0,0
3761110,490,0,0
3761162,503,0,0
3761216,518,0,0
3761269,514,0,0
3761364,513,0,0
3761417,715,0,0
3761471,506,0,0
3761524,500,0,0
3761577,524,0,0
3761631,578,0,0
3761686,553,0,0
3761739,475,0,0
3761792,476,0,0
3761846,490,0,0
3761899,510,0,0
3761952,505,0,0
3762005,491,0,0
3762058,494,0,0
3762113,504,0,0
3762166,523,0,0
3762262,518,0,0
3762316,516,0,0
3762370,517,0,0
3762423,499,0,0
3762477,515,0,0
3762530,557,0,0
3762584,595,0,0
3762637,480,0,0
3762692,473,0,0
3762745,490,0,0
3762800,509,0,0
3762853,501,0,0
3762908,491,0,0
3762962,497,0,0
3763018,515,0,0
3763072,520,0,0
3763167,508,0,0
3763223,495,0,0
3763312,513,0,0
3763352,543,0,0
3763390,558,0,0
3763430,583,0,0
3763468,513,0,0
3763509,465,0,0
3763548,495,0,0
3763587,495,0,0
3763627,485,0,0
3763666,507,0,0
3763705,491,0,0
3763746,497,0,0
3763786,505,0,0
3763825,489,0,0
3763906,511,0,0
3763947,505,0,0
3763988,504,0,0
3764027,418,0,0
3764068,506,0,0
3764110,501,0,0
3764150,533,0,0
3764191,536,0,0
3764233,594,0,0
3764273,522,0,0
3764313,477,0,0
3764353,482,0,0
3764394,477,0,0
3764434,502,0,0
3764475,481,0,0
3764515,504,0,0
3764598,503,0,0
3764639,501,0,0
3764680,517,0,0
3764720,523,0,0
3764761,494,0,0
3764803,881,0,0
3764843,510,0,0
3764883,515,0,0
3764925,498,0,0
3764965,538,0,0
3765007,563,0,0
3765049,586,0,0
3765091,481,0,0
3765133,488,0,0
3765174,482,0,0
3765216,512,0,0
3765299,507,0,0
3765341,492,0,0
3765383,516,0,0
3765424,503,0,0
3765469,505,0,0
3765512,489,0,0
3765555,441,0,0
3765598,503,0,0
3765641,498,0,0
3765684,534,0,0
3765726,536,0,0
3765768,583,0,0
3765812,495,0,0
3765855,485,0,0
3765897,489,0,0
3765939,488,0,0
3766022,491,0,0
3766065,517,0,0
3766109,503,0,0
3766153,505,0,0
3766197,587,0,0
3766239,455,0,0
3766284,504,0,0
3766327,496,0,0
3766372,522,0,0
3766416,569,0,0
3766460,547,0,0
3766503,492,0,0
3766548,492,0,0
3766592,478,0,0
3766636,506,0,0
3766680,503,0,0
3766766,521,0,0
3766809,492,0,0
3766853,500,0,0
3766896,423,0,0
3766941,480,0,0
3766985,514,0,0
3767029,517,0,0
3767073,549,0,0
3767117,579,0,0
3767161,480,0,0
3767205,479,0,0
3767249,504,0,0
3767294,485,0,0
3767338,498,0,0
3767385,508,0,0
3767430,506,0,0
3767516,504,0,0
3767561,714,0,0
3767606,517,0,0
3767651,505,0,0
3767696,509,0,0
3767741,527,0,0
3767785,582,0,0
3767830,523,0,0
3767874,466,0,0
3767921,474,0,0
3767966,489,0,0
3768011,464,0,0
3768056,473,0,0
3768102,480,0,0
3768147,474,0,0
3768192,458,0,0
3768279,469,0,0
3768324,462,0,0
3768370,462,0,0
3768415,450,0,0
