56412077,11938,0
56415157,9218,0
56418283,7873,0
56421308,5313,0
56424417,480,0
56427549,352,0
56430646,96,0
56433766,176,0
56436840,288,0
56439915,192,0
56443021,160,0
56446122,384,0
56449232,112,0
56452309,208,0
56455380,160,0
56459214,128,0
56462325,240,0
56465371,272,0
56468468,240,0
56471609,144,0
56474700,352,0
56477800,224,0
56480892,144,0
56483992,144,0
56487088,160,0
56490107,48,0
56493215,80,0
56496320,224,0
56499447,208,0
56502604,320,0
56505727,512,0
56508830,336,0
56511896,224,0
56515685,176,0
56518782,592,0
56521913,448,0
56525011,176,0
56528100,128,0
56531231,368,0
56534351,400,0
56537411,208,0
56540556,256,0
56543653,128,0
56546757,224,0
56549877,336,0
56552959,160,0
56556050,272,0
56559817,192,0
56562933,128,0
56566063,496,0
56569134,160,0
56572251,144,0
56575326,400,0
56578368,128,0
56581526,224,0
56584612,432,0
56587691,352,0
56590809,528,0
56593903,176,0
56596982,368,0
56600108,128,0
56603251,160,0
56606341,528,0
56609435,80,0
56612571,192,0
56615648,48,0
56618744,336,0
56621832,176,0
56625599,128,0
56628668,128,0
56631796,128,0
56634892,496,0
56637981,160,0
56641059,320,0
56644167,160,0
56647282,656,0
56651057,1424,0
56654137,2512,0
56657253,3232,0
56660317,4385,0
56663402,6145,0
56666540,8033,0
56669609,7905,0
56672686,6961,0
56675771,5633,0
56678866,6641,0
56681944,8866,0
56685022,9842,0
56688101,9650,0
56691216,8194,0
56695009,8770,0
56698083,10914,0
56701752,12387,0
56710017,10146,0
56713094,11778,0
56716224,14339,0
56719312,15443,0
56722457,14291,0
56725621,12451,0
56728714,13171,0
56731842,15891,0
56734932,17652,0
56738013,17796,0
56741098,16019,0
56744218,15651,0
56747340,16788,0
56750375,18724,0
56754228,18404,0
56757337,16724,0
56760385,16195,0
56763476,18100,0
56766602,21557,0
56769686,22485,0
56772773,21749,0
56775892,20388,0
56779696,20533,0
56782805,22885,0
56785919,24101,0
56789026,23253,0
56792163,21829,0
56795284,22021,0
56798324,24982,0
56801426,28246,0
56804600,30199,0
56807697,29095,0
56810779,27702,0
56813867,28198,0
56816969,31031,0
56820056,33592,0
56823169,33864,0
56826295,32023,0
56829318,30567,0
56832431,31191,0
56835573,32535,0
56838652,32615,0
56841728,31159,0
56844830,30567,0
56847944,31751,0
56851041,35208,0
56854135,37209,0
56857260,36568,0
56860331,34584,0
56863415,34152,0
56867236,35752,0
56870346,37705,0
56873377,37097,0
56876474,35512,0
56879614,34520,0
56882720,36296,0
56885797,37897,0
56888917,38569,0
56892029,36712,0
56895116,35720,0
56898236,36008,0
56901333,38649,0
56904420,41226,0
56907578,41226,0
56910685,40009,0
56914397,39593,0
56918180,42538,0
56921319,45387,0
56924365,46667,0
56927468,46059,0
56930608,46699,0
56933693,49452,0
56936829,53068,0
56939904,54429,0
56942986,53180,0
56946041,50236,0
56949142,50476,0
56952233,54941,0
56955355,58894,0
56958396,60398,0
56961550,58446,0
56965277,57069,0
56968325,57998,0
56971423,59662,0
56974576,59246,0
56977655,56765,0
56980749,54797,0
56983867,55949,0
56986950,58782,0
56990023,60414,0
56993121,59166,0
56996241,56237,0
56999320,55469,0
57003177,57966,0
57006291,59406,0
57009337,58686,0
57012444,56029,0
57015612,55453,0
57018669,57582,0
57021779,59982,0
57024875,59854,0
57028647,55741,0
57031733,53709,0
57034834,54877,0
57037944,57918,0
57041047,60430,0
57044148,61519,0
57047280,63999,0
57050351,64495,0
57053432,64687,0
57056587,64511,0
57059712,64623,0
57062832,64543,0
57065893,64511,0
57068990,64607,0
57072081,64623,0
57075150,64495,0
57078256,64143,0
57081336,61070,0
57084398,57614,0
57087545,56077,0
57090657,53853,0
57093765,51116,0
57097556,47675,0
57100658,47851,0
57103737,49660,0
57106878,50460,0
57109960,49035,0
57113049,46571,0
57116135,46059,0
57119247,47947,0
57122343,49452,0
57125395,48907,0
57129158,45547,0
57132273,45050,0
57136063,46699,0
57139161,48059,0
